anio,cod_dre,nom_dre,cod_ugel,nom_ugel,ubigeo,departamento,provincia,distrito,centro_poblado,codigo_local,periodo_promocion,codigo_modular,anexo,nombre_ie,gestion,nivel,grado,seccion,turno,total_alumnos,codigo_modular_norm,codigo_local_norm,total_alumnos_norm,metodo_vinculacion,nombre_fya_bd,red_fya,fecha_procesamiento
2020,0900,DRE HUANCAVELICA,090002,UGEL ACOBAMBA,090207,HUANCAVELICA,ACOBAMBA,POMACOCHA,INCAPACCHAN,176829,,0687194,0,36465 MICAELA BASTIDAS PUYUCAHUA,P£blica,Primaria,SEXTO,UNICA,Ma¤ana,1,687194,176829,1,CODIGO_LOCAL,36465 MICAELA BASTIDAS PUYUCAHUA,79,2025-08-09T17:44:40.265935
2020,0900,DRE HUANCAVELICA,090002,UGEL ACOBAMBA,090207,HUANCAVELICA,ACOBAMBA,POMACOCHA,CHILCAPITE,615923,,0428920,0,36207,P£blica,Primaria,SEGUNDO,UNICA,Ma¤ana,4,428920,615923,4,CODIGO_LOCAL,36207,79,2025-08-09T17:44:40.265935
2020,0900,DRE HUANCAVELICA,090002,UGEL ACOBAMBA,090201,HUANCAVELICA,ACOBAMBA,ACOBAMBA,ACOBAMBA,175882,,0600692,0,NUESTRA SE¥ORA DE LA CANDELARIA,P£blica,Secundaria,TERCERO,C,Ma¤ana-Tarde,21,0600692,175882,21,CODIGO_MODULAR,NUESTRA SE¥ORA DE LA CANDELARIA,,2025-08-09T17:44:40.265935
2020,0900,DRE HUANCAVELICA,090002,UGEL ACOBAMBA,090201,HUANCAVELICA,ACOBAMBA,ACOBAMBA,VILLA RICA,175716,,0428714,0,36153 SAYRI TUPAC,P£blica,Primaria,TERCERO,UNICA,Ma¤ana,5,0428714,175716,5,CODIGO_MODULAR,36153 SAYRI TUPAC,,2025-08-09T17:44:40.265935
2020,0900,DRE HUANCAVELICA,090002,UGEL ACOBAMBA,090204,HUANCAVELICA,ACOBAMBA,CAJA,CAJA ESPIRITU,176235,,0420380,0,36161 SAN VICENTE DE PAUL,P£blica,Primaria,CUARTO,SEC UNICA,Ma¤ana,6,420380,176235,6,CODIGO_LOCAL,36161 SAN VICENTE DE PAUL,79,2025-08-09T17:44:40.265935
2020,0900,DRE HUANCAVELICA,090002,UGEL ACOBAMBA,090205,HUANCAVELICA,ACOBAMBA,MARCAS,PALOMA,176400,,0420562,0,36201 NUESTRA SE¥ORA DEL ROSARIO,P£blica,Primaria,CUARTO,UNICA,Ma¤ana,2,420562,176400,2,CODIGO_LOCAL,36201 NUESTRA SEÑORA DEL ROSARIO,79,2025-08-09T17:44:40.265935
2020,0900,DRE HUANCAVELICA,090002,UGEL ACOBAMBA,090205,HUANCAVELICA,ACOBAMBA,MARCAS,PARISA,176363,,0420448,0,36167,P£blica,Primaria,SEXTO,UNICA,Ma¤ana,3,420448,176363,3,CODIGO_LOCAL,36167,79,2025-08-09T17:44:40.265935
2020,0900,DRE HUANCAVELICA,090002,UGEL ACOBAMBA,090207,HUANCAVELICA,ACOBAMBA,POMACOCHA,CHOCLOCOCHA,176711,,0686741,0,177,P£blica,Inicial - Jard¡n,Grupo 5 a¤os,INNOVADORES,Ma¤ana,10,686741,176711,10,CODIGO_LOCAL,177,79,2025-08-09T17:44:40.265935
2020,0900,DRE HUANCAVELICA,090002,UGEL ACOBAMBA,090207,HUANCAVELICA,ACOBAMBA,POMACOCHA,CHOCLOCOCHA,176787,,0428771,0,36173 SANTIAGO ANTUNEZ DE MAYOLO,P£blica,Primaria,QUINTO,UNICA,Ma¤ana,13,428771,176787,13,CODIGO_LOCAL,36173 SANTIAGO ANTUNEZ DE MAYOLO,79,2025-08-09T17:44:40.265935
2020,0900,DRE HUANCAVELICA,090002,UGEL ACOBAMBA,090207,HUANCAVELICA,ACOBAMBA,POMACOCHA,CHOCLOCOCHA,176834,,0579987,0,JORGE CHAVEZ,P£blica,Secundaria,SEGUNDO,B,Ma¤ana-Tarde,13,579987,176834,13,CODIGO_LOCAL,JORGE CHAVEZ,79,2025-08-09T17:44:40.265935
2020,0900,DRE HUANCAVELICA,090002,UGEL ACOBAMBA,090207,HUANCAVELICA,ACOBAMBA,POMACOCHA,INCAPACCHAN,176829,,0687194,0,36465 MICAELA BASTIDAS PUYUCAHUA,P£blica,Primaria,CUARTO,UNICA,Ma¤ana,1,687194,176829,1,CODIGO_LOCAL,36465 MICAELA BASTIDAS PUYUCAHUA,79,2025-08-09T17:44:40.265935
2020,0800,DRE CUSCO,080012,UGEL QUISPICANCHI,081202,CUSCO,QUISPICANCHI,ANDAHUAYLILLAS,ANDAHUAYLILLAS,168297,,0933937,0,SAN IGNACIO DE LOYOLA FE Y ALEGRIA 44,P£blica,Inicial - Jard¡n,Grupo 3 a¤os,3 A¥OS A,Ma¤ana,20,933960,168297,20,CODIGO_LOCAL,SAN IGNACIO DE LOYOLA FE Y ALEGRIA 44,44,2025-08-09T17:44:41.975432
2020,0800,DRE CUSCO,080012,UGEL QUISPICANCHI,081202,CUSCO,QUISPICANCHI,ANDAHUAYLILLAS,ANDAHUAYLILLAS,168297,,0933960,0,SAN IGNACIO DE LOYOLA FE Y ALEGRIA 44,P£blica,Primaria,TERCERO,A,Ma¤ana,33,933960,168297,33,CODIGO_LOCAL,SAN IGNACIO DE LOYOLA FE Y ALEGRIA 44,44,2025-08-09T17:44:41.975432
2020,0800,DRE CUSCO,080012,UGEL QUISPICANCHI,081204,CUSCO,QUISPICANCHI,CCARHUAYO,CCOYA,756116,,1457365,0,LOS RIT'S DEL ALTO ANDINO,P£blica,Secundaria,CUARTO,CUARTO A,Ma¤ana,8,1457365,756116,8,CODIGO_MODULAR,LOS RIT'IS DEL ALTO ANDINO,44,2025-08-09T17:44:41.975432
2020,0800,DRE CUSCO,080012,UGEL QUISPICANCHI,081204,CUSCO,QUISPICANCHI,CCARHUAYO,PARCCOCALLA,168443,,0410316,0,50558,P£blica,Primaria,SEGUNDO,A,Ma¤ana,11,410316,168443,11,CODIGO_LOCAL,50558,44,2025-08-09T17:44:41.975432
2020,0800,DRE CUSCO,080012,UGEL QUISPICANCHI,081205,CUSCO,QUISPICANCHI,CCATCA,CUYUNI,168730,,0519793,0,50912,P£blica,Primaria,SEGUNDO,UNICA,Ma¤ana,5,519793,168730,5,CODIGO_LOCAL,50912,44,2025-08-09T17:44:41.975432
2020,0800,DRE CUSCO,080012,UGEL QUISPICANCHI,081205,CUSCO,QUISPICANCHI,CCATCA,HUARA HUARA,168669,,0410100,0,50535,P£blica,Primaria,CUARTO,A,Ma¤ana,13,410100,168669,13,CODIGO_LOCAL,50535,44,2025-08-09T17:44:41.975432
