CODIGO_MODULAR,NOMBRE_INSTITUCION,NUMERO_FYA,LATITUD,LONGITUD,ALTITUD_MSNM,Y1_ILA,Y2_TD,Y3_PR,X1_NVC,X2_TR,X4_IDD,X5_ED,X6_CDD,X10_IE,X11_RED,X12_TOE,X15_MEIB,X13_TMATRC,X14_NIVEL_EDUCATIVO,X16_MODALIDAD,X17_GESTION,X18_TURNO,X19_ORGANIZACION_PEDAGOGICA,X20_DIRECTIVOS_TOTAL,X21_MULTIPLICIDAD1,X22_MULTIPLICIDAD2,X24_GPMD,X25_POBLACION_DISTRITO,CLUSTER_KMEANS,TIPOLOGIA_KMEANS,SILHOUETTE_SCORE,DISTANCIA_CENTROIDE,Y1_ILA_PREDICHO,RESIDUOS,PRO_SCORE,CATEGORIA_RESILIENCIA,CATEGORIA_RIESGO,REGION_DASHBOARD,CATEGORIA_ALTITUD,CATEGORIA_TAMAÑO
409706,50495,44,-13.5485,-71.45596,3301.0,1.7061925199264256,2.0,3.0,5.0,2,3.769148225429394,0.6666666666666666,2.098159509202454,0.3,15.666666666666666,3,1,-2.0,4.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,5.0,15084.0,6,Especializadas,0.22408923632028538,1.8467815538689976,1.4691909602280675,0.23700155969835812,1.3756351848063024,Resilientes,Bajo Riesgo,Sierra Sur,Quechua (2000-3500m),Mediana (11-20 est/doc)
410100,50535,44,-13.59216,-71.65474,3905.0,1.2214285714285715,3.0,2.0,5.0,2,3.7817663636696737,0.42857142857142855,2.098159509202454,0.3,13.428571428571429,3,1,-4.0,4.0,2.0,2.0,1.0,3.0,1.0,1.0,1.0,5.0,15084.0,6,Especializadas,0.22408923632028538,1.186863871338405,1.4269986430644452,-0.2055700716358737,-1.193196466071274,Vulnerables,Alto Riesgo,Sierra Sur,Suni (3500-4000m),Mediana (11-20 est/doc)
204933,50715,44,-13.59988,-71.45402,3609.0,1.5,2.0,2.0,5.0,2,3.7787725996557455,1.0,2.098159509202454,0.3,8.0,1,1,-2.0,4.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,5.0,15084.0,6,Especializadas,0.22408923632028538,1.9372335059372785,1.4970180457588316,0.0029819542411684274,0.01730824547675559,Desempeño Esperado,Riesgo Moderado,Sierra Sur,Suni (3500-4000m),Pequeña (≤10 est/doc)
519793,50912,44,-13.6172,-71.57626,3933.0,1.2431818181818182,3.0,2.0,5.0,2,3.784739263542076,0.6666666666666666,2.098159509202454,0.8,8.666666666666666,3,1,-0.8,4.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,5.0,15084.0,6,Especializadas,0.22408923632028538,1.223830985919487,1.4520281856696844,-0.20884636748786622,-1.2122131672928695,Vulnerables,Alto Riesgo,Sierra Sur,Suni (3500-4000m),Pequeña (≤10 est/doc)
592428,50976,44,-13.5793,-71.63905,4063.0,1.2549668874172184,3.0,2.0,5.0,2,3.778999142194925,1.0,2.098159509202454,0.3,14.666666666666666,3,1,-1.6666666666666667,4.0,2.0,2.0,1.0,2.0,0.0,1.0,1.0,5.0,15084.0,6,Especializadas,0.22408923632028538,1.061066357063541,1.4854902685345754,-0.23052338111735704,-1.3380337006606928,Vulnerables,Alto Riesgo,Sierra Sur,Puna (>4000m),Mediana (11-20 est/doc)
205716,50796,44,-13.62978,-71.15881,4403.0,1.1746794871794872,3.0,2.0,5.0,2,3.777858964724434,0.5,2.098159509202454,0.3,15.5,2,1,-0.8,4.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,6.0,4947.0,6,Especializadas,0.22408923632028538,1.6350474788559433,1.4224440261418867,-0.24776453896239947,-1.4381070646867604,Vulnerables,Alto Riesgo,Sierra Sur,Puna (>4000m),Mediana (11-20 est/doc)
409672,50492 CORAZON DE JESUS,44,-13.6293,-71.3851,3545.0,1.661229919678715,3.0,3.0,5.0,1,1.5376002704883094,0.38095238095238093,2.098159509202454,0.8,19.33333333333333,4,2,-3.5,4.0,2.0,2.0,1.0,3.0,0.0,1.0,1.0,6.0,18587.0,5,En Desarrollo,0.22408923632028538,2.814147501731116,1.5947845610711617,0.0664453586075533,0.3856707664032113,Desempeño Esperado,Riesgo Moderado,Sierra Sur,Suni (3500-4000m),Mediana (11-20 est/doc)
410225,50547,44,-13.7299,-71.3744,4058.0,1.4246132446098612,2.0,2.0,5.0,2,3.801472645671235,0.3333333333333333,2.098159509202454,0.3,13.666666666666666,3,1,-6.5,4.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,6.0,18587.0,6,Especializadas,0.22408923632028538,1.3824978491033908,1.4112979084144823,0.013315336195378835,0.07728660094558185,Desempeño Esperado,Riesgo Moderado,Sierra Sur,Puna (>4000m),Mediana (11-20 est/doc)
410233,50550,44,-13.6302,-71.27,3950.0,1.5,3.0,2.0,5.0,2,3.780401049694704,0.3333333333333333,2.098159509202454,0.8,9.333333333333334,3,1,0.5,4.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,6.0,18587.0,6,Especializadas,0.22408923632028538,0.9927767538055204,1.4155747279455864,0.08442527205441364,0.4900321114878295,Desempeño Esperado,Riesgo Moderado,Sierra Sur,Suni (3500-4000m),Pequeña (≤10 est/doc)
410258,50552 TUPAC AMARU II,44,-13.71458,-71.46204,3990.0,1.264831157076495,3.0,2.0,5.0,2,3.800531512591512,0.25,2.098159509202454,0.3,11.571428571428571,3,1,-4.666666666666667,4.0,2.0,2.0,1.0,3.0,1.0,1.0,1.0,6.0,18587.0,6,Especializadas,0.22408923632028538,1.056557289468306,1.4040059821055928,-0.13917482502909784,-0.8078165662409985,Desempeño Esperado,Riesgo Moderado,Sierra Sur,Suni (3500-4000m),Mediana (11-20 est/doc)
